id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg,region,minHighwayDis,minHospitalDis,minMallDis,minParkDis,minPoliceDis,minSchoolDis,minStationDis,crime_rate_per_100000_people
845028,W13,2.0,3,No,0-499 sqft,Yes,We,,16,419.0,486000.0,43.642788624430246,-79.37442045036308,18,0.32,2.21,0.13,1.35,1.08,0.64,0.52,2293.0
845128,W11,1.0,1,No,0-499 sqft,N,No,5.0,11,452.0,489000.0,43.65234825786352,-79.3602488858353,11,0.47,2.09,0.51,2.35,2.62,0.92,1.46,2293.0
845198,W13,0.0,1,No,0-499 sqft,Yes,E,9.0,7,527.0,443000.0,43.63899961491359,-79.39447612749578,3,0.41,2.69,0.17,0.37,0.69,0.01,1.25,1486.0
845257,W11,3.0,2,No,2000-2499 sqft,Yes,S,43.0,7,2324.0,2091000.0,43.656330604,-79.37049594275031,19,1.14,1.16,0.43,1.65,2.4,0.94,0.82,3543.0
845411,W10,1.0,1,YES,500-999 sqft,Yes,No,9.0,18,326.0,501000.0,43.662700855836576,-79.40856263770353,22,2.86,2.07,0.32,1.99,0.66,0.04,0.42,4099.0
846361,W10,1.0,1,No,500-999 sqft,N,E,12.0,8,568.0,847000.0,43.67392508441981,-79.3841119312186,8,1.35,1.37,0.22,0.76,1.69,0.35,0.37,2548.0
846712,W13,1.0,1,YES,500-999 sqft,Yes,We,78.0,6,733.0,830000.0,43.64612759702917,-79.41886181571674,17,1.64,3.37,0.06,2.48,0.95,0.8,1.13,2391.0
846840,W11,2.0,3,No,500-999 sqft,Yes,S,21.0,17,957.0,1174000.0,43.66988854285004,-79.36743707947916,2,0.95,1.54,0.25,1.41,2.76,1.21,0.42,2374.0
846857,W13,1.0,1,YES,0-499 sqft,N,E,39.0,0,283.0,386000.0,43.64453259043687,-79.41151073442389,17,1.23,2.99,0.45,1.87,0.87,1.04,1.12,1674.0
846895,W10,3.0,2,No,500-999 sqft,Yes,S,10.0,3,975.0,740000.0,43.68152675009046,-79.37185558159318,20,0.44,2.38,0.63,1.9,2.99,1.59,0.92,2548.0
847596,W11,1.0,1,No,500-999 sqft,Yes,S,20.0,5,995.0,892000.0,43.669875377611255,-79.37105624468822,2,0.97,1.32,0.22,1.13,2.47,0.99,0.43,2301.0
847674,W13,1.0,1,YES,0-499 sqft,N,We,2.0,6,382.0,471000.0,43.63320783177106,-79.42178524614138,0,0.53,4.45,0.58,2.62,0.39,1.52,0.39,1577.0
847926,W13,3.0,3,No,500-999 sqft,Yes,No,6.0,1,546.0,774000.0,43.64409829325149,-79.3655861331571,6,0.31,2.4,0.48,2.07,1.78,0.55,1.12,2293.0
848131,W10,2.0,2,YES,500-999 sqft,Yes,No,22.0,1,598.0,948000.0,43.6542520289204,-79.39969608095245,9,1.83,1.58,0.03,1.88,1.18,0.36,0.92,5186.0
848164,W13,1.0,1,No,500-999 sqft,Yes,No,9.0,5,464.0,707000.0,43.64591435121377,-79.41653322523524,17,1.65,3.22,0.25,2.3,0.91,0.98,1.12,2391.0
849098,W10,2.0,2,No,1000-1499 sqft,Yes,S,8.0,5,681.0,1032000.0,43.67890505800332,-79.38094370650671,14,1.0,1.92,0.83,1.34,2.24,0.83,0.82,2548.0
849790,W11,1.0,1,No,500-999 sqft,Yes,No,35.0,9,360.0,520000.0,43.65513095934509,-79.36572829509547,16,0.88,1.56,0.21,2.02,2.51,0.87,1.13,3543.0
850075,W10,3.0,2,No,1000-1499 sqft,N,We,1.0,5,865.0,1154000.0,43.65981445575656,-79.39459847298288,24,2.3,0.96,0.62,1.15,0.76,0.45,0.35,4099.0
850089,W10,1.0,1,No,0-499 sqft,Yes,S,,1,491.0,499000.0,43.67170030347828,-79.36115524936471,2,0.95,2.07,0.7,1.0,3.29,0.76,0.67,2374.0
850374,W13,1.0,1,No,0-499 sqft,Yes,S,5.0,2,380.0,323000.0,43.63661914721787,-79.42369807851833,0,0.54,4.31,0.37,2.72,0.52,1.11,0.4,1848.0
850594,W10,2.0,2,No,500-999 sqft,N,E,16.0,1,820.0,749000.0,43.69148849187588,-79.38347304430161,5,1.88,3.32,0.67,1.78,3.28,1.07,0.91,2548.0
850724,W13,1.0,1,No,500-999 sqft,N,No,0.0,4,478.0,579000.0,43.643875784331904,-79.4162393916554,17,1.52,3.33,0.27,2.2,0.69,1.03,0.9,1674.0
850779,W13,1.0,1,YES,0-499 sqft,Yes,No,26.0,4,1095.0,835000.0,43.64247178059622,-79.38279778710346,18,0.25,2.13,0.16,0.75,0.57,1.02,0.3,1486.0
851075,W11,1.0,1,YES,500-999 sqft,N,S,14.0,1,523.0,756000.0,43.66923596893025,-79.3656583626832,2,1.05,1.62,0.32,1.39,2.88,1.12,0.55,2374.0
851257,W13,1.0,1,YES,500-999 sqft,Yes,S,30.0,15,822.0,948000.0,43.63979204374261,-79.4215132871837,0,0.92,3.95,0.13,2.54,0.44,0.89,0.47,1848.0
851396,W13,2.0,2,YES,1000-1499 sqft,Yes,No,37.0,13,936.0,1520000.0,43.63783085387588,-79.39886228705528,3,0.04,2.94,0.08,0.72,1.03,0.26,1.58,1486.0
851522,W13,1.0,2,No,500-999 sqft,N,S,39.0,4,357.0,477000.0,43.641874648329214,-79.41352459696242,17,1.23,3.3,0.15,1.94,0.54,1.3,0.78,1674.0
851643,W13,1.0,1,No,,Yes,S,35.0,0,703.0,685000.0,43.63847217100008,-79.40853696226826,7,0.74,3.3,0.49,1.49,0.68,0.96,0.87,1577.0
851941,W10,2.0,2,YES,500-999 sqft,Yes,S,27.0,19,830.0,729000.0,43.6886497845332,-79.38199982896056,5,1.57,3.0,0.7,2.11,3.05,1.4,0.94,2548.0
852422,W11,2.0,2,YES,2000-2499 sqft,Yes,E,12.0,5,2471.0,2603000.0,43.66152218763507,-79.38150735508721,19,1.92,0.11,0.09,0.67,1.61,0.27,0.14,2414.0
852451,W11,1.0,1,YES,1000-1499 sqft,Yes,We,1.0,19,1107.0,936000.0,43.657563828724896,-79.35453335246504,16,0.3,2.33,0.47,1.64,3.34,0.61,2.07,3543.0
852505,W10,1.0,1,YES,500-999 sqft,Yes,We,,23,504.0,619000.0,43.65572736882001,-79.40118343382545,22,1.99,1.61,0.13,1.84,1.02,0.37,0.99,5186.0
852576,W13,1.0,1,No,0-499 sqft,Yes,We,21.0,19,339.0,387000.0,43.65120085974157,-79.39597014233487,9,1.46,1.57,0.16,1.52,1.57,0.51,0.74,5186.0
852894,W10,2.0,2,YES,500-999 sqft,N,S,5.0,1,569.0,794000.0,43.688664792198544,-79.38125268575848,5,1.53,3.01,0.76,2.14,3.09,1.42,1.0,2548.0
852954,W10,1.0,1,No,500-999 sqft,Yes,No,3.0,11,603.0,728000.0,43.6891973148342,-79.3712869950954,15,0.96,3.2,0.76,1.55,3.61,1.72,1.75,2548.0
853540,W10,2.0,2,No,500-999 sqft,Yes,S,5.0,0,643.0,797000.0,43.67506532134303,-79.38359438675909,8,1.26,1.49,0.36,0.89,1.8,0.42,0.5,2548.0
854174,W13,2.0,2,No,500-999 sqft,N,S,4.0,6,555.0,857000.0,43.63481117941007,-79.40359303489072,13,0.48,3.42,0.15,1.16,1.12,0.53,1.24,1577.0
854475,W10,2.0,2,YES,1000-1499 sqft,N,S,5.0,21,1395.0,1541000.0,43.66998589679838,-79.41426812881667,12,3.77,2.69,0.58,2.41,1.21,0.63,0.51,2816.0
854565,W13,1.0,1,YES,500-999 sqft,Yes,S,9.0,10,547.0,544000.0,43.64223167347208,-79.39280513402683,3,0.5,2.3,0.23,0.5,0.72,0.32,0.89,1486.0
854587,W10,2.0,2,YES,500-999 sqft,Yes,No,14.0,7,533.0,886000.0,43.67436649296637,-79.37874789155211,8,0.93,1.45,0.31,0.93,2.08,0.79,0.3,2548.0
854764,W11,1.0,1,No,500-999 sqft,N,S,7.0,5,493.0,571000.0,43.65976688180121,-79.36540356125158,16,0.87,1.42,0.02,1.74,2.92,1.21,1.31,1690.0
854795,W13,0.0,1,No,500-999 sqft,N,E,18.0,9,305.0,399000.0,43.63824308751505,-79.41101279337998,7,0.94,3.45,0.5,1.69,0.48,1.15,0.68,1577.0
854854,W10,1.0,1,No,0-499 sqft,Yes,S,4.0,16,309.0,436000.0,43.67246032656738,-79.36240799188865,2,0.83,2.04,0.71,1.11,3.22,0.88,0.55,2374.0
855298,W13,0.0,1,No,0-499 sqft,N,We,14.0,13,371.0,369000.0,43.651139017178544,-79.34977448166053,11,0.27,2.91,1.21,2.29,3.27,1.21,2.26,2293.0
855989,W13,0.0,1,No,0-499 sqft,Yes,S,,7,450.0,407000.0,43.65183295210606,-79.3827134772241,10,1.07,1.09,0.25,1.62,1.57,1.02,0.29,6464.0
856867,W13,1.0,1,No,500-999 sqft,Yes,We,3.0,9,371.0,549000.0,43.63016264094776,-79.42645096805394,0,0.36,4.96,1.05,3.07,0.89,1.76,0.89,1577.0
857067,W11,1.0,1,YES,0-499 sqft,Yes,We,9.0,9,446.0,576000.0,43.65841480353197,-79.35536122569027,16,0.22,2.24,0.36,1.58,3.36,0.58,2.01,1690.0
857106,W10,3.0,2,YES,1500-1999 sqft,N,We,3.0,8,1003.0,1627000.0,43.68063264855015,-79.39158681551599,14,1.87,2.22,0.88,1.61,1.91,0.8,0.15,2816.0
857186,W13,1.0,1,YES,500-999 sqft,Yes,We,9.0,0,481.0,621000.0,43.644500093493335,-79.37665177481254,18,0.33,1.97,0.3,1.28,1.05,0.62,0.3,2293.0
857294,W10,2.0,1,YES,1000-1499 sqft,Yes,S,1.0,1,796.0,1024000.0,43.675519925984,-79.36679309176463,20,0.35,2.01,0.86,1.51,2.99,1.32,0.29,2548.0
857318,W13,2.0,3,No,1500-1999 sqft,Yes,We,3.0,15,1082.0,1588000.0,43.64423664907213,-79.36880121191707,6,0.23,2.24,0.22,1.83,1.55,0.41,0.89,2293.0
857337,W11,2.0,2,No,500-999 sqft,Yes,We,14.0,12,888.0,743000.0,43.65483494056127,-79.36402042506255,16,0.8,1.7,0.23,2.14,2.58,0.91,1.26,3543.0
857552,W10,2.0,1,No,500-999 sqft,N,S,15.0,1,1090.0,1187000.0,43.67952141206964,-79.37264436258556,20,0.35,2.15,0.81,1.68,2.8,1.42,0.73,2548.0
858482,W10,2.0,2,YES,500-999 sqft,Yes,E,14.0,28,755.0,983000.0,43.67667752825224,-79.39154989142617,1,1.86,1.81,0.59,1.2,1.52,0.4,0.56,2816.0
858604,W13,1.0,1,YES,0-499 sqft,Yes,S,23.0,3,327.0,477000.0,43.643040883372365,-79.37303047885055,18,0.27,2.22,0.15,1.47,1.19,0.56,0.61,2293.0
858735,W13,1.0,1,YES,500-999 sqft,Yes,No,21.0,2,605.0,618000.0,43.64196356068921,-79.37546245578497,18,0.35,2.27,0.01,1.24,0.96,0.76,0.49,2293.0
858949,W13,1.0,1,YES,500-999 sqft,Yes,No,43.0,4,464.0,748000.0,43.65411837995866,-79.38957470868549,10,1.55,1.0,0.39,1.5,1.51,0.41,0.13,5186.0
859229,W13,2.0,2,No,0-499 sqft,Yes,S,12.0,0,864.0,789000.0,43.64302963858385,-79.37469199246993,18,0.31,2.17,0.14,1.34,1.07,0.63,0.49,2293.0
859635,W10,1.0,1,No,0-499 sqft,N,S,25.0,22,426.0,559000.0,43.666011751923385,-79.41351250526309,12,3.33,2.51,0.15,2.33,1.02,0.53,0.18,2816.0
860058,W13,2.0,2,YES,1000-1499 sqft,Yes,We,0.0,6,1086.0,1532000.0,43.64638956356173,-79.42251409837324,17,1.55,3.61,0.24,2.77,1.06,0.51,1.19,2391.0
860514,W10,2.0,2,No,2000-2499 sqft,Yes,S,8.0,4,1223.0,1649000.0,43.69228244681682,-79.36906489860218,15,1.09,3.58,0.96,1.24,3.99,1.36,2.04,944.0
860943,W10,1.0,1,YES,500-999 sqft,Yes,S,0.0,15,735.0,679000.0,43.68405224949424,-79.39078456928807,14,1.89,2.57,0.49,1.95,2.29,1.16,0.27,2548.0
861073,W13,1.0,1,YES,0-499 sqft,Yes,No,4.0,0,278.0,426000.0,43.6462871074063,-79.35913642661873,11,0.23,2.56,0.79,2.64,2.36,0.89,1.53,2293.0
861985,W10,1.0,1,YES,0-499 sqft,Yes,We,38.0,22,297.0,511000.0,43.68906262645788,-79.37283687130588,5,1.05,3.15,0.84,1.67,3.52,1.7,1.64,2548.0
862383,W10,3.0,2,No,500-999 sqft,Yes,E,41.0,6,516.0,788000.0,43.67355358180107,-79.38869810133977,1,1.71,1.4,0.31,0.79,1.38,0.03,0.39,2816.0
862495,W13,2.0,1,No,500-999 sqft,Yes,S,11.0,15,459.0,680000.0,43.64223806492903,-79.41630328983304,17,1.4,3.45,0.11,2.16,0.5,1.08,0.72,1674.0
862606,W13,3.0,2,No,500-999 sqft,N,S,31.0,7,741.0,960000.0,43.634756490158544,-79.40277160720318,13,0.44,3.39,0.16,1.1,1.18,0.47,1.3,1577.0
862721,W10,1.0,1,No,500-999 sqft,Yes,S,,6,404.0,599000.0,43.68587359833206,-79.37838471194873,5,1.15,2.72,1.04,2.14,2.96,1.57,1.08,2548.0
862768,W13,3.0,2,No,1000-1499 sqft,N,S,3.0,6,666.0,927000.0,43.648380867688296,-79.40244756859991,23,1.2,2.16,0.1,1.51,1.66,0.32,1.31,5186.0
862785,W13,3.0,2,No,1000-1499 sqft,Yes,E,18.0,7,685.0,977000.0,43.651192520467205,-79.40861006073322,17,1.66,2.37,0.4,2.08,1.64,0.5,1.64,2391.0
862798,W10,2.0,2,YES,2000-2499 sqft,Yes,S,16.0,2,1895.0,2024000.0,43.66604599633455,-79.4242444962169,21,3.68,3.36,0.6,3.2,1.88,0.33,0.43,2030.0
862810,W13,1.0,1,No,500-999 sqft,Yes,No,9.0,2,504.0,626000.0,43.64187150550952,-79.42817983610003,0,0.97,4.26,0.1,3.1,1.02,0.45,0.99,1848.0
863430,W10,1.0,1,YES,0-499 sqft,Yes,No,2.0,3,353.0,584000.0,43.64998607718773,-79.41878407879962,17,2.03,3.17,0.12,2.66,1.37,0.87,1.5,2391.0
863446,W10,2.0,2,No,1000-1499 sqft,Yes,S,3.0,24,909.0,1250000.0,43.67022073428197,-79.42080950760257,21,3.99,3.2,0.26,2.94,1.7,0.22,0.71,2816.0
863745,W10,3.0,2,No,2500-2999 sqft,N,S,16.0,18,2504.0,3371000.0,43.66674158517606,-79.40539304600844,12,3.23,1.9,0.26,1.68,0.41,0.13,0.21,2816.0
864427,W13,2.0,2,No,1000-1499 sqft,N,No,13.0,1,1829.0,1896000.0,43.64875174598201,-79.39203961499621,9,1.08,1.61,0.04,1.18,1.29,0.6,0.5,2541.0
864757,W10,3.0,2,No,1500-1999 sqft,Yes,No,55.0,5,1366.0,1781000.0,43.69035080511779,-79.37930150360336,5,1.54,3.2,0.94,2.08,3.33,1.3,1.19,2548.0
865325,W13,,2,No,2500-2999 sqft,Yes,E,42.0,9,2371.0,2692000.0,43.641558771678106,-79.37235886141927,18,0.43,2.39,0.26,1.47,1.17,0.71,0.73,2293.0
865936,W13,1.0,1,YES,0-499 sqft,Yes,S,7.0,4,419.0,558000.0,43.64937007429652,-79.40881357053799,17,1.49,2.49,0.6,1.96,1.45,0.56,1.69,2391.0
866046,W11,1.0,1,YES,500-999 sqft,N,We,6.0,15,681.0,867000.0,43.669036425140696,-79.37466168620765,8,1.15,1.05,0.06,0.82,2.17,0.73,0.39,2301.0
866448,W13,0.0,1,No,0-499 sqft,Yes,S,10.0,11,329.0,381000.0,43.64215652572395,-79.41414160293664,17,1.28,3.32,0.11,1.99,0.54,1.25,0.78,1674.0
866788,W13,2.0,2,No,1000-1499 sqft,N,No,32.0,2,1240.0,1402000.0,43.63800003822753,-79.40540865569238,23,0.49,3.19,0.26,1.24,0.93,0.71,1.1,1577.0
866942,W11,1.0,1,No,500-999 sqft,Yes,S,17.0,4,529.0,652000.0,43.652430443439584,-79.371052959416,6,0.73,1.4,0.28,1.96,2.01,0.51,0.66,3543.0
867010,W13,2.0,2,No,1500-1999 sqft,Yes,No,2.0,1,893.0,1154000.0,43.63323894047063,-79.41746504418303,7,0.87,4.21,0.55,2.28,0.2,1.66,0.33,1577.0
867020,W10,1.0,1,No,500-999 sqft,Yes,S,15.0,17,706.0,1025000.0,43.69222919962319,-79.37710476681286,5,1.54,3.43,1.17,1.87,3.6,1.21,1.42,2548.0
868256,W10,2.0,2,No,500-999 sqft,Yes,No,26.0,4,519.0,904000.0,43.67350499054061,-79.38648101676132,8,1.54,1.35,0.21,0.73,1.51,0.16,0.31,2548.0
868309,W10,2.0,1,YES,1000-1499 sqft,Yes,E,33.0,4,1362.0,1487000.0,43.66243690918788,-79.42383222172967,21,3.28,3.3,0.61,3.2,1.86,0.36,0.18,2030.0
868600,W11,2.0,2,YES,1000-1499 sqft,Yes,S,19.0,0,680.0,980000.0,43.66292383635511,-79.37533870011077,19,1.69,0.62,0.03,0.87,2.07,0.35,0.65,2374.0
868699,W13,1.0,1,YES,1000-1499 sqft,Yes,We,26.0,34,1709.0,1013000.0,43.64122942861127,-79.38389163770182,18,0.35,2.27,0.25,0.59,0.4,0.89,0.46,1486.0
868970,W13,1.0,2,No,500-999 sqft,N,E,6.0,5,474.0,508000.0,43.65025925597556,-79.39669125050885,9,1.39,1.69,0.22,1.44,1.61,0.47,0.82,5186.0
869074,W10,1.0,1,YES,0-499 sqft,N,S,39.0,17,,487000.0,43.65799742895941,-79.41553966487716,4,2.59,2.66,0.39,2.69,1.4,0.26,0.72,1425.0
869183,W10,2.0,2,No,1000-1499 sqft,Yes,We,,7,1989.0,1257000.0,43.69188533526717,-79.38403671204819,5,1.95,3.36,0.66,1.72,3.3,1.01,0.89,2548.0
869911,W11,3.0,2,No,500-999 sqft,Yes,We,21.0,5,1414.0,1169000.0,43.650753758487504,-79.3693685044526,6,0.51,1.63,0.09,2.17,1.96,0.32,0.7,3543.0
870299,W10,1.0,1,No,0-499 sqft,N,S,2.0,9,308.0,450000.0,43.66360605997429,-79.39472367689369,24,2.67,0.98,0.63,0.91,0.52,0.66,0.38,4099.0
870561,W13,,1,No,500-999 sqft,N,No,12.0,11,515.0,790000.0,43.64773136448078,-79.3865173628873,10,0.82,1.58,0.18,1.09,1.09,0.97,0.13,2541.0
871089,W10,2.0,2,No,500-999 sqft,Yes,S,4.0,8,304.0,551000.0,43.66450307999495,-79.42645065373992,21,3.49,3.52,0.79,3.38,2.05,0.57,0.24,2030.0
871793,W10,3.0,2,No,1000-1499 sqft,Yes,S,3.0,12,1198.0,1062000.0,43.67415818218825,-79.3867585012407,8,1.54,1.42,0.28,0.8,1.54,0.14,0.38,2548.0
871944,W13,1.0,1,No,0-499 sqft,Yes,S,20.0,22,271.0,412000.0,43.64799829342544,-79.3811502076781,18,0.66,1.52,0.06,1.3,1.18,0.87,0.27,6464.0
872300,W10,1.0,1,No,0-499 sqft,Yes,No,9.0,0,434.0,487000.0,43.685047039395045,-79.38838271873905,14,1.76,2.64,0.43,2.02,2.46,1.25,0.41,2548.0
872679,W10,1.0,1,YES,0-499 sqft,Yes,E,4.0,9,377.0,621000.0,43.67243298601084,-79.39776472922078,1,2.44,1.69,0.21,1.22,0.88,0.36,0.45,2816.0
872888,W10,1.0,1,No,500-999 sqft,Yes,S,2.0,2,512.0,609000.0,43.658687202761456,-79.41974509793883,4,2.84,2.98,0.42,2.98,1.66,0.09,0.61,1425.0
874649,W13,1.0,1,YES,500-999 sqft,N,S,9.0,13,469.0,443000.0,43.64462746977867,-79.37291166158178,6,0.09,2.06,0.14,1.55,1.29,0.4,0.6,2293.0
874821,W11,1.0,1,YES,1000-1499 sqft,Yes,S,25.0,12,619.0,628000.0,43.66168934605477,-79.36791551281136,2,1.08,1.2,0.2,1.47,2.68,0.96,1.2,3543.0
875527,W13,1.0,2,No,,N,We,,3,497.0,557000.0,43.63991802778597,-79.41850758077128,0,1.09,3.75,0.14,2.3,0.28,1.06,0.44,1577.0
876755,W11,1.0,1,YES,500-999 sqft,Yes,We,8.0,6,629.0,852000.0,43.65782416549916,-79.35855377365742,16,0.42,2.0,0.33,1.74,3.13,0.82,1.77,1690.0
877749,W10,1.0,1,No,500-999 sqft,N,S,18.0,30,1229.0,919000.0,43.656229642363975,-79.42124748360322,4,2.63,3.14,0.28,3.19,1.89,0.14,0.79,1425.0
877796,W13,1.0,1,No,500-999 sqft,Yes,S,15.0,18,472.0,428000.0,43.63555773563513,-79.4148957346347,7,1.11,3.88,0.43,2.03,0.23,1.43,0.32,1577.0
878208,W11,1.0,1,No,500-999 sqft,N,No,5.0,11,715.0,705000.0,43.66965428209237,-79.37119903394017,2,1.0,1.29,0.19,1.11,2.45,0.96,0.46,2301.0
878445,W13,1.0,1,YES,1000-1499 sqft,Yes,S,15.0,6,837.0,889000.0,43.65059499376876,-79.38521128794784,10,1.03,1.24,0.34,1.43,1.41,0.91,0.11,6464.0
879183,W10,1.0,1,No,500-999 sqft,Yes,S,24.0,2,443.0,577000.0,43.6889963694849,-79.37414598726807,5,1.12,3.12,0.91,1.76,3.44,1.64,1.55,2548.0
879190,W13,1.0,1,YES,0-499 sqft,Yes,No,16.0,16,498.0,417000.0,43.64347583419956,-79.39152697764838,3,0.53,2.14,0.16,0.59,0.76,0.5,0.72,2541.0
879719,W10,1.0,1,YES,500-999 sqft,N,S,2.0,0,392.0,650000.0,43.667111296652486,-79.41567546285908,21,3.51,2.71,0.32,2.5,1.21,0.51,0.38,2816.0
879895,W10,2.0,2,No,500-999 sqft,N,E,5.0,12,615.0,676000.0,43.68872381523824,-79.37328731024675,5,1.05,3.11,0.84,1.72,3.46,1.71,1.59,2548.0
880265,W10,2.0,2,No,1000-1499 sqft,N,No,13.0,13,913.0,1115000.0,43.68041469456927,-79.38247713017913,14,1.14,2.09,0.95,1.49,2.28,0.88,0.66,2548.0
880974,W10,0.0,1,No,0-499 sqft,Yes,We,18.0,6,545.0,475000.0,43.67160504884405,-79.40885346230799,12,3.33,2.36,0.41,2.02,0.98,0.66,0.38,2816.0
880988,W13,2.0,1,No,500-999 sqft,Yes,No,3.0,3,666.0,699000.0,43.64133776613704,-79.40934266892519,23,0.89,3.1,0.48,1.59,0.73,1.02,0.97,1674.0
881231,W11,0.0,1,No,0-499 sqft,Yes,We,28.0,13,324.0,499000.0,43.66958732485045,-79.37890937000908,8,1.29,0.94,0.23,0.53,1.85,0.65,0.36,2301.0
881554,W10,1.0,1,No,500-999 sqft,N,No,17.0,7,464.0,601000.0,43.651195878749895,-79.41546197159892,17,1.97,2.87,0.26,2.51,1.5,0.84,1.45,2391.0
881606,W10,1.0,1,YES,0-499 sqft,N,No,15.0,4,540.0,509000.0,43.68946017933767,-79.36846473802453,15,0.81,3.3,0.65,1.34,3.78,1.67,1.78,2548.0
881627,W13,1.0,1,No,500-999 sqft,Yes,S,40.0,18,676.0,940000.0,43.63929236771364,-79.39649417474877,3,0.28,2.72,0.22,0.54,0.85,0.14,1.33,1486.0
882260,W13,1.0,1,No,500-999 sqft,Yes,S,15.0,10,676.0,815000.0,43.63412430806944,-79.42008520949368,0,0.67,4.28,0.45,2.46,0.22,1.48,0.23,1577.0
882650,W10,3.0,3,No,500-999 sqft,Yes,E,12.0,18,970.0,794000.0,43.67684075342008,-79.38038547111164,8,0.97,1.7,0.61,1.13,2.13,0.73,0.6,2548.0
882742,W10,3.0,2,No,2000-2499 sqft,Yes,E,3.0,9,3425.0,3208000.0,43.6613273035968,-79.40109368434987,22,2.62,1.47,0.43,1.48,0.39,0.25,0.81,4099.0
882802,W10,2.0,2,YES,500-999 sqft,N,No,2.0,9,519.0,652000.0,43.68481666375047,-79.37706837722106,5,0.99,2.62,0.98,2.06,2.94,1.53,1.14,2548.0
883027,W11,1.0,1,YES,500-999 sqft,Yes,S,2.0,8,551.0,813000.0,43.6556526949053,-79.37873964398378,19,1.23,0.75,0.28,1.36,2.05,0.88,0.21,5132.0
883182,W10,1.0,2,No,0-499 sqft,N,We,9.0,10,689.0,629000.0,43.660291271598815,-79.39383433026774,24,2.31,0.89,0.7,1.06,0.77,0.52,0.3,4099.0
883379,W11,1.0,1,No,1500-1999 sqft,Yes,S,10.0,17,727.0,865000.0,43.66315080044958,-79.36582361851151,2,0.95,1.38,0.13,1.57,2.83,1.11,1.18,2374.0
883912,W10,2.0,2,No,500-999 sqft,Yes,S,4.0,3,600.0,655000.0,43.66575914404444,-79.39710771809447,24,2.69,1.23,0.34,1.02,0.33,0.39,0.33,4099.0
884798,W10,2.0,2,YES,500-999 sqft,Yes,S,3.0,11,654.0,829000.0,43.66206044773163,-79.4134597277409,4,2.92,2.46,0.31,2.39,1.05,0.43,0.46,1425.0
884851,W10,2.0,2,No,1000-1499 sqft,Yes,No,16.0,12,864.0,1007000.0,43.670514353932745,-79.40617648490861,12,3.15,2.12,0.5,1.78,0.75,0.51,0.25,2816.0
884862,W11,2.0,2,YES,1000-1499 sqft,Yes,No,9.0,6,1106.0,1267000.0,43.66607515260402,-79.37320366675019,19,1.42,0.92,0.24,0.92,2.24,0.59,0.74,2374.0
884881,W11,3.0,2,No,500-999 sqft,N,No,27.0,6,427.0,705000.0,43.6665247659012,-79.37601295698214,19,1.45,0.77,0.02,0.69,2.02,0.44,0.64,2301.0
885110,W10,3.0,2,No,,Yes,We,1.0,9,730.0,871000.0,43.67627820879534,-79.37875973422929,8,0.85,1.66,0.52,1.12,2.19,0.83,0.48,2548.0
885303,W13,3.0,3,No,500-999 sqft,Yes,S,,3,597.0,649000.0,43.63506626612013,-79.41197706958147,7,1.06,3.77,0.66,1.8,0.46,1.2,0.56,1577.0
885390,W10,1.0,1,YES,500-999 sqft,Yes,S,4.0,1,617.0,616000.0,43.67217204440176,-79.40911569601398,12,3.33,2.41,0.36,2.06,1.04,0.73,0.33,2816.0
885472,W13,2.0,1,YES,1000-1499 sqft,N,No,3.0,44,1008.0,1550000.0,43.64032300249546,-79.40965709412437,23,0.87,3.2,0.47,1.6,0.65,1.1,0.88,1674.0
885708,W10,2.0,2,No,500-999 sqft,Yes,No,10.0,13,613.0,554000.0,43.665959517037365,-79.41156647194497,12,3.28,2.36,0.12,2.18,0.86,0.41,0.03,2816.0
885919,W10,2.0,2,No,500-999 sqft,Yes,S,10.0,7,553.0,834000.0,43.65316516975485,-79.41291450563583,17,2.02,2.59,0.47,2.48,1.62,0.69,1.29,2391.0
886802,W13,1.0,1,No,0-499 sqft,N,No,3.0,3,262.0,302000.0,43.63109466957635,-79.41617727151939,7,1.0,4.33,0.81,2.25,0.45,1.62,0.59,1577.0
887725,W10,2.0,2,No,1000-1499 sqft,Yes,No,,13,1226.0,1067000.0,43.66355817551359,-79.39817288943776,24,2.8,1.25,0.44,1.17,0.27,0.58,0.53,4099.0
887996,W11,1.0,1,No,1000-1499 sqft,Yes,No,4.0,10,781.0,971000.0,43.65067376850232,-79.36995309602534,6,0.52,1.6,0.07,2.12,1.92,0.31,0.66,3543.0
888597,W13,2.0,2,No,1500-1999 sqft,Yes,No,1.0,56,1594.0,2283000.0,43.63375188063106,-79.40728800931124,7,0.78,3.67,0.41,1.48,0.85,0.85,0.96,1577.0
889130,W10,2.0,2,YES,1500-1999 sqft,N,E,11.0,4,1227.0,2024000.0,43.65455524291713,-79.39654096590668,9,1.81,1.35,0.16,1.7,1.2,0.15,0.67,5186.0
889267,W13,1.0,2,YES,500-999 sqft,N,No,7.0,5,394.0,468000.0,43.64729896485582,-79.3848070472048,10,0.7,1.6,0.24,1.09,1.04,1.09,0.06,6464.0
889364,W10,2.0,3,No,500-999 sqft,Yes,E,10.0,3,606.0,760000.0,43.67103064297414,-79.41732040730588,21,3.96,2.96,0.5,2.67,1.48,0.46,0.75,2816.0
