id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg
433363,W10,1,1,YES,500-999 sqft,N,S,3,1,998,779000,43.668270238693076,-79.39557441816964
588148,W10,2,2,YES,500-999 sqft,Yes,E,35,6,855,799000,43.6589770631596,-79.39013661357363
781540,W11,1,1,No,1500-1999 sqft,Yes,S,12,7,796,1178000,43.665928131092976,-79.38671566647346
916859,W10,3,2,No,500-999 sqft,N,We,13,8,644,618000,43.65231071515065,-79.41255751748375
209595,W11,1,1,No,500-999 sqft,Yes,We,2,1,398,528000,43.66422341626341,-79.36441164732608
783982,W11,1,2,YES,500-999 sqft,N,S,NA,3,655,905000,43.64813238979343,-79.37303199899709
707385,W10,2,2,No,1500-1999 sqft,Yes,We,19,19,1478,1663000,43.672921659637026,-79.40428253814139
609854,W13,2,1,YES,500-999 sqft,N,S,11,11,384,583000,43.64461010871581,-79.3780439503347
546687,W13,3,3,No,500-999 sqft,N,S,7,4,1299,736000,43.65107577938441,-79.40748777809216
772443,W13,1,2,No,500-999 sqft,N,S,41,14,813,600000,43.63939256830025,-79.4022197835088
932058,W13,NA,1,No,0-499 sqft,N,S,6,7,323,399000,43.64898091576194,-79.41795940211433
973980,W13,NA,2,No,0-499 sqft,Yes,E,1,5,369,488000,43.64573005818598,-79.4031756860924
608541,W13,2,2,YES,1500-1999 sqft,N,No,25,14,1945,2785000,43.631398455909085,-79.42793824223784
317620,W13,0,1,No,0-499 sqft,N,We,2,26,302,381000,43.643117823249476,-79.41666116867866
469714,W11,0,1,No,0-499 sqft,Yes,No,30,4,532,568000,43.65684373495736,-79.36537575231303
432580,W10,2,3,No,500-999 sqft,N,S,34,4,464,534000,43.680508265203606,-79.37930003151504
598349,W13,1,1,YES,500-999 sqft,N,E,3,7,718,578000,43.62925065854737,-79.41977275747432
294701,W11,2,1,No,500-999 sqft,N,We,3,19,479,663000,43.65526940401383,-79.36659967941155
348512,W10,2,3,No,500-999 sqft,N,E,21,7,431,NA,43.66202494916299,-79.41713029257467
751619,W10,1,2,No,0-499 sqft,Yes,S,11,0,NA,703000,43.683881726078106,-79.38111562101479
792955,W10,2,2,YES,1000-1499 sqft,N,We,3,22,861,1238000,43.69300960660816,-79.38509381912841
166452,W10,3,3,No,3000-3499 sqft,Yes,No,25,11,2959,3411000,43.671890324020914,-79.36615693863557
445664,W13,3,2,No,1000-1499 sqft,Yes,No,45,0,875,1295000,43.6342146360936,-79.40693054657721
252888,W10,NA,3,YES,4000+ sqft,N,S,7,11,3799,3860000,43.68653896465302,-79.38443715481007
872300,W10,1,1,No,0-499 sqft,Yes,No,9,0,434,487000,43.685047039395045,-79.38838271873905
407202,W10,1,1,No,500-999 sqft,Yes,S,NA,15,357,474000,43.67732242810696,-79.38972141614819
786234,W10,1,1,YES,0-499 sqft,N,We,14,16,702,758000,43.65324966949996,-79.41065650618526
916814,W10,2,1,No,1500-1999 sqft,Yes,S,5,4,1173,1341000,43.67575547652389,-79.38283383439484
623570,W11,1,1,YES,500-999 sqft,Yes,S,8,18,1072,722000,43.652707242881036,-79.3602240878573
472347,W10,2,2,No,500-999 sqft,Yes,S,31,20,568,824000,43.68486765651408,-79.37480400141983
499852,W13,2,2,No,1500-1999 sqft,N,S,17,21,1496,2117000,43.64086803907746,-79.41477643277115
709796,W10,2,2,No,1500-1999 sqft,N,No,15,14,1610,1825000,43.67210119842763,-79.38327974240912
860058,W13,2,2,YES,1000-1499 sqft,Yes,We,0,6,1086,1532000,43.64638956356173,-79.42251409837324
323528,W10,0,1,No,500-999 sqft,N,S,17,1,317,501000,43.68750811958211,-79.3630631736698
310409,W10,1,1,No,500-999 sqft,Yes,We,29,21,300,405000,43.679096720191204,-79.39328008200434
170108,W10,1,1,No,0-499 sqft,N,S,NA,6,324,470000,43.68030565397231,-79.38109788802109
431514,W10,1,1,No,500-999 sqft,Yes,S,3,20,853,766000,43.6688305256896,-79.42792251397442
926535,W13,2,3,No,500-999 sqft,Yes,We,17,30,494,596000,43.6473909157201,-79.41562617663158
475014,W10,1,1,YES,500-999 sqft,Yes,S,3,1,465,659000,43.67180030057257,-79.41751476279694
398436,W11,2,2,No,500-999 sqft,Yes,We,27,3,1241,NA,43.662345468275674,-79.36050132501164
868309,W10,2,1,YES,1000-1499 sqft,Yes,E,33,4,1362,1487000,43.662436909187875,-79.42383222172967
816948,W10,2,2,No,1000-1499 sqft,Yes,S,2,4,1032,1104000,43.677510954223756,-79.3975298044325
637547,W10,2,3,No,1000-1499 sqft,N,No,1,13,1734,1157000,43.665168379866564,-79.39489106678667
175623,W11,2,2,No,500-999 sqft,Yes,No,26,8,560,820000,43.650885932449064,-79.37933395875193
354809,W10,1,1,YES,500-999 sqft,N,No,15,14,692,703000,43.684132000256355,-79.37794453119037
489966,W10,1,1,YES,0-499 sqft,Yes,E,25,3,545,623000,43.68874082706332,-79.36425574837605
121292,W10,1,1,No,1000-1499 sqft,N,S,16,12,565,1046000,43.68087884205192,-79.37217570164768
789674,W10,2,2,YES,1500-1999 sqft,Yes,No,16,5,1635,2071000,43.664097337984465,-79.39094649994483
635898,W10,1,1,No,500-999 sqft,Yes,No,6,53,428,495000,43.67567307521052,-79.40551076756347
530697,W11,2,3,No,1000-1499 sqft,N,S,13,4,1750,1544000,43.661026944991654,-79.3759748428062
531600,W10,2,3,YES,1000-1499 sqft,N,No,22,14,1652,2064000,43.66028676638616,-79.39489196386332
303266,W13,0,1,No,0-499 sqft,Yes,S,29,5,255,347000,43.641622148580694,-79.40465468258795
290281,W13,1,1,No,500-999 sqft,Yes,No,5,2,682,632000,43.6405044816914,-79.38064908668719
974312,W10,2,2,YES,1000-1499 sqft,Yes,S,30,0,1061,1213000,43.683192305709355,-79.37277190353596
379376,W10,2,2,No,3000-3499 sqft,N,We,17,10,4398,3917000,43.689241263357715,-79.38535133366612
293912,W10,1,1,No,0-499 sqft,N,E,11,2,666,458000,43.66934615182747,-79.39200497614993
126435,W13,1,1,No,0-499 sqft,N,E,13,1,542,718000,43.63324836492381,-79.41986559748015
622168,W10,1,1,No,500-999 sqft,Yes,We,13,8,643,654000,43.67162298381563,-79.37970142776766
478977,W10,3,2,No,2000-2499 sqft,Yes,No,11,4,1314,1886000,43.69073182748009,-79.38628834011293
453258,W10,2,1,No,500-999 sqft,Yes,We,7,2,519,735000,43.682939463283866,-79.3852557416727
855989,W13,0,1,No,0-499 sqft,Yes,S,NA,7,450,407000,43.65183295210606,-79.3827134772241
488869,W11,1,1,YES,0-499 sqft,Yes,S,14,0,500,581000,43.65970771054143,-79.36778716025411
404191,W13,1,1,No,500-999 sqft,Yes,No,4,2,522,721000,43.64678564077593,-79.41683126604767
869074,W10,1,1,YES,0-499 sqft,N,S,39,17,NA,487000,43.65799742895941,-79.41553966487716
966925,W10,1,1,No,500-999 sqft,N,S,5,4,978,719000,43.655611206988794,-79.394382140185
656514,W13,1,1,No,0-499 sqft,Yes,We,0,15,333,358000,43.64586056355479,-79.41189296219471
368848,W13,1,1,YES,500-999 sqft,Yes,E,6,6,437,588000,43.63361438434842,-79.42244717281463
750251,W11,1,1,No,500-999 sqft,Yes,S,36,15,348,530000,43.65239174103679,-79.37556352388923
383634,W11,1,2,No,500-999 sqft,Yes,No,1,11,753,725000,43.65965757637536,-79.36067328067104
617346,W11,1,1,YES,500-999 sqft,Yes,No,8,45,605,993000,43.66311919710581,-79.36013548854855
785747,W11,1,1,No,0-499 sqft,Yes,S,51,4,384,555000,43.66805906620983,-79.37748330434978
309791,W13,1,1,YES,0-499 sqft,N,S,5,5,515,494000,43.63812958928857,-79.41446807560222
227151,W13,NA,1,No,0-499 sqft,Yes,We,2,1,494,382000,43.629762305779145,-79.42717849632196
408314,W13,1,1,No,0-499 sqft,N,E,8,1,233,325000,43.63119975120456,-79.40254484579623
561492,W11,1,1,YES,500-999 sqft,Yes,No,2,2,771,773000,43.64951453330442,-79.38012324297752
405333,W10,2,2,No,1000-1499 sqft,N,S,6,2,891,1436000,43.68864461067233,-79.37135799476061
504579,W10,1,1,No,0-499 sqft,N,S,3,6,698,544000,43.678209843224614,-79.36639560705171
481304,W11,2,2,No,500-999 sqft,Yes,S,8,5,548,641000,43.668184675479935,-79.38632192702683
519662,W10,1,1,No,500-999 sqft,Yes,S,15,8,668,1040000,43.66591432362889,-79.38884180094601
804780,W11,2,3,No,1000-1499 sqft,Yes,We,2,7,986,1048000,43.66971202411129,-79.37993756740276
306771,W11,3,2,No,1000-1499 sqft,Yes,No,0,10,1177,1399000,43.65016934347972,-79.37102808431305
255611,W13,3,2,No,1000-1499 sqft,N,E,2,5,1125,1361000,43.63948437407846,-79.410337904602315
419781,W13,3,2,YES,2000-2499 sqft,N,E,28,4,3399,2854000,43.64123198653617,-79.42647858889417
946271,W10,1,1,No,500-999 sqft,N,We,35,11,566,639000,43.661107207930876,-79.3937757344353
835961,W10,1,1,No,500-999 sqft,Yes,No,17,0,476,608000,43.68006136526827,-79.36793851815733
427669,W11,1,1,No,500-999 sqft,Yes,No,7,9,818,NA,43.661109875023556,-79.3665466432189
114079,W10,2,3,No,500-999 sqft,Yes,S,9,15,776,858000,43.66232140050581,-79.39067613279265
193798,W10,2,2,YES,500-999 sqft,Yes,S,8,2,619,856000,43.67188582871808,-79.41235501887644
272783,W10,2,3,YES,1000-1499 sqft,Yes,S,NA,4,866,1181000,43.66349202336268,-79.40837207644589
185424,W13,1,1,No,0-499 sqft,N,No,2,6,334,405000,43.6351693215504,-79.41259698837473
644892,W11,1,2,YES,500-999 sqft,Yes,No,11,24,595,801000,43.66695316512137,-79.36659878688185
914087,W13,1,1,No,500-999 sqft,N,S,31,3,705,712000,43.64215998343728,-79.40320027488879
842451,W13,3,2,No,1000-1499 sqft,Yes,S,14,9,995,1539000,43.64062081418063,-79.40343575109745
526505,W13,2,2,No,1000-1499 sqft,Yes,S,15,0,1016,1221000,43.64309041686928,-79.38732636962588
717362,W10,2,2,No,500-999 sqft,N,No,30,31,NA,842000,43.67400388725145,-79.39389039478321
117597,W11,2,2,YES,3000-3499 sqft,N,S,6,8,1692,2957000,43.65046387555233,-79.36439082290032
564726,W13,2,2,No,1000-1499 sqft,Yes,S,7,8,944,1222000,43.645688335656345,-79.41459224183735
194820,W13,3,2,No,3000-3499 sqft,Yes,S,14,3,2645,2812000,43.645146633844575,-79.39261665953003
604742,W10,2,2,YES,5500-3999 sqft,Yes,S,1,7,3091,3906000,43.68769434430785,-79.38218234328336
943314,W13,2,2,No,500-999 sqft,N,S,3,1,459,649000,43.649173472568584,-79.41632189803703
961228,W10,1,1,No,500-999 sqft,Yes,S,6,2,443,754000,43.67070532859672,-79.36200744397296
169322,W10,1,1,YES,500-999 sqft,N,We,38,22,750,1058000,43.68640649536417,-79.37609217997993
580562,W11,1,1,YES,500-999 sqft,Yes,S,16,1,904,860000,43.67002972291363,-79.37950923743529
811826,W13,1,1,No,0-499 sqft,Yes,S,26,34,286,372000,43.640028641505374,-79.38347132917168
375650,W10,2,2,YES,500-999 sqft,Yes,No,7,2,503,671000,43.679941008028116,-79.38376576986809
721367,W13,2,2,No,500-999 sqft,N,S,3,4,590,786000,43.652163713531515,-79.39494999783093
322713,W10,1,1,YES,0-499 sqft,Yes,No,31,4,314,557000,43.66817797640002,-79.39413202593734
822330,W11,3,2,No,5500-3999 sqft,Yes,S,18,25,2714,3159000,43.6691468610391,-79.36146068318139
206007,W13,3,2,YES,1000-1499 sqft,N,We,19,29,1626,1593000,43.64211899484381,-79.38148892429405
140216,W10,1,1,No,0-499 sqft,Yes,We,3,12,335,457000,43.6633740671325,-79.39988678627128
626922,W13,1,2,YES,500-999 sqft,N,E,19,6,347,619000,43.64824689580315,-79.35747176627984
757271,W13,1,1,No,0-499 sqft,Yes,E,11,16,295,346000,43.63789609998059,-79.4069943843653
398314,W10,1,1,YES,0-499 sqft,N,S,0,13,655,519000,43.673670619587824,-79.36592890908757
980829,W10,3,2,No,4000+ sqft,N,We,0,6,2695,3375000,43.65475231170774,-79.42086722991698
443648,W10,1,1,No,0-499 sqft,N,S,20,6,313,479000,43.66057326204063,-79.42365517125097
369486,W10,1,1,YES,500-999 sqft,Yes,We,0,23,544,801000,43.663785723121116,-79.39848968461374
885708,W10,2,2,No,500-999 sqft,Yes,No,10,13,613,554000,43.665959517037365,-79.41156647194497
320992,W10,NA,2,YES,500-999 sqft,Yes,We,17,1,928,870000,43.65816920109085,-79.40050421035791
808929,W13,2,2,No,0-499 sqft,Yes,E,1,1,355,481000,43.64332449992787,-79.3691002777405
284072,W10,1,2,No,500-999 sqft,Yes,S,8,5,640,893000,43.6766154370067,-79.36583437338606
378907,W10,2,2,No,0-499 sqft,Yes,S,7,0,447,587000,43.67059043034251,-79.42739216752224
949128,W10,1,1,No,500-999 sqft,Yes,No,35,0,837,743000,43.674750814006934,-79.37623708616967
391876,W13,1,1,YES,500-999 sqft,N,E,4,16,527,592000,43.64814750704555,-79.35819729900155
486176,W13,0,1,No,0-499 sqft,Yes,S,4,8,286,329000,43.64916352138561,-79.36381307591014
169827,W10,2,3,No,500-999 sqft,N,No,18,8,935,687000,43.65977551875168,-79.41904501309928
321231,W11,1,2,No,500-999 sqft,Yes,E,NA,11,495,584000,43.66512414372812,-79.38557629582986
314658,W13,2,2,YES,1000-1499 sqft,Yes,No,NA,35,1223,1263000,43.64137151989656,-79.40193017287494
988030,W10,1,1,No,500-999 sqft,Yes,E,15,0,622,615000,43.68339104602382,-79.38304119847066
485020,W13,2,2,No,1000-1499 sqft,Yes,No,11,19,1635,1798000,43.648623486882016,-79.39551498295693
197586,W10,2,2,No,500-999 sqft,N,E,38,13,475,686000,43.66286993885427,-79.40373911150381
725942,W10,2,1,No,500-999 sqft,Yes,We,3,2,867,1200000,43.67500200654325,-79.37658032289457
536423,W10,2,1,No,500-999 sqft,N,S,13,11,1242,1227000,43.691579150384584,-79.37513930329175
329660,W11,2,2,No,500-999 sqft,Yes,No,23,18,654,NA,43.65226685658996,-79.36507083175088
123314,W13,1,1,No,500-999 sqft,N,E,1,7,300,462000,43.63305679660868,-79.42645585244166
200069,W13,2,1,No,500-999 sqft,Yes,S,5,7,778,715000,43.64691805685312,-79.39870099340428
146397,W11,2,2,No,2000-2499 sqft,N,No,42,1,2159,3330000,43.659856927507356,-79.3821830790367
720223,W10,1,1,YES,500-999 sqft,N,No,7,6,478,579000,43.654427847468625,-79.42112103085918
590087,W10,1,1,YES,0-499 sqft,Yes,E,74,5,590,568000,43.67021309638935,-79.39078756184747
630572,W10,1,1,No,500-999 sqft,Yes,S,16,7,634,754000,43.674799104941286,-79.38826881742602
344552,W10,1,1,YES,500-999 sqft,Yes,We,19,20,628,642000,43.6679168534807,-79.39402491956206
925803,W10,0,1,No,500-999 sqft,N,E,16,1,501,483000,43.65351476492786,-79.40619751349483
827055,W10,1,1,YES,500-999 sqft,N,No,13,0,466,596000,43.68665231781704,-79.37595793397792
262483,W13,1,1,YES,0-499 sqft,N,E,13,3,416,532000,43.63927326420397,-79.3988283135617
800506,W10,1,1,No,0-499 sqft,Yes,E,12,2,489,631000,43.67125752551711,-79.38783303445244
238907,W13,2,1,No,500-999 sqft,Yes,S,1,0,454,565000,43.64131335211749,-79.41470441949821
881231,W11,0,1,No,0-499 sqft,Yes,We,28,13,324,499000,43.669587324850454,-79.37890937000908
424401,W13,2,3,No,1000-1499 sqft,N,No,NA,21,1273,1635000,43.620623005680926,-79.39522530274053
366642,W10,1,1,YES,500-999 sqft,Yes,E,19,8,422,500000,43.68076707182434,-79.37711990921991
354241,W13,NA,1,YES,500-999 sqft,Yes,S,19,4,452,652000,43.653141386727064,-79.38629095337357
884851,W10,2,2,No,1000-1499 sqft,Yes,No,16,12,864,1007000,43.670514353932745,-79.40617648490861
600288,W11,2,2,No,1500-1999 sqft,Yes,No,29,34,1409,1729000,43.66391354446156,-79.36837936117182
544328,W10,1,1,No,NA,Yes,No,18,3,416,443000,43.67068831523745,-79.38114654489661
611995,W13,2,2,No,500-999 sqft,Yes,E,2,1,1027,1051000,43.63699073981507,-79.39409932113601
496194,W10,1,1,No,500-999 sqft,Yes,S,11,8,657,890000,43.67951398018115,-79.37663248250634
831550,W10,1,1,YES,500-999 sqft,N,S,24,6,746,784000,43.65894054110656,-79.40296290170441
611246,W13,1,1,YES,500-999 sqft,Yes,E,11,2,681,849000,43.62980631190003,-79.41199697443565
466403,W13,2,2,No,500-999 sqft,Yes,S,19,2,1491,1581000,43.64459439577633,-79.37827764264473
257225,W10,1,1,No,500-999 sqft,N,No,6,4,307,505000,43.67353882319874,-79.40837470876306
775660,W13,1,1,YES,500-999 sqft,Yes,We,19,33,780,802000,43.63483274290188,-79.41605565967072
377618,W10,1,1,YES,500-999 sqft,Yes,No,16,20,435,649000,43.671117982256725,-79.39588382585703
623251,W13,1,1,No,0-499 sqft,Yes,S,6,4,374,456000,43.641421727372254,-79.39280402752975
231306,W10,3,3,No,2000-2499 sqft,Yes,S,3,5,1574,2144000,43.673228087360556,-79.39559256152438
433159,W13,2,2,YES,2000-2499 sqft,N,S,17,5,2070,2773000,43.64099738550655,-79.39228224804748
211550,W10,1,2,No,500-999 sqft,Yes,S,3,13,798,597000,43.66464930681676,-79.41507385186962
801228,W11,1,1,YES,NA,N,E,11,2,505,622000,43.665872400749926,-79.38093822009262
782745,W10,1,1,No,0-499 sqft,Yes,S,3,21,515,574000,43.6821158056616,-79.36890539011725
192115,W10,1,2,No,500-999 sqft,Yes,We,12,3,705,833000,43.662429546771236,-79.420234533348
364955,W13,1,1,No,500-999 sqft,Yes,We,3,9,1653,926000,43.64826296984481,-79.41264899803973
212762,W10,2,2,YES,2500-2999 sqft,N,E,44,13,2103,2656000,43.65307391979833,-79.41335050990129
321086,W13,2,2,No,500-999 sqft,N,We,45,20,351,592000,43.65231148965787,-79.3523139146128
955465,W10,3,3,No,500-999 sqft,Yes,E,1,39,1438,1562000,43.67208982937023,-79.3664712361451
925391,W10,3,2,No,5500-3999 sqft,Yes,No,5,9,2254,3667000,43.68932993375537,-79.36533489506684
637036,W10,1,1,No,500-999 sqft,N,S,23,69,552,575000,43.66379856866116,-79.39096409546465
639923,W13,3,2,No,1000-1499 sqft,Yes,S,7,4,1514,1950000,43.63465017480799,-79.41959129510134
797131,W10,1,1,YES,500-999 sqft,Yes,E,57,2,520,729000,43.66422097948241,-79.39435753878705
201471,W13,2,2,No,1500-1999 sqft,Yes,No,4,0,NA,2179000,43.63214948631854,-79.42243640241826
517404,W10,0,1,No,0-499 sqft,Yes,No,1,9,296,355000,43.657391077631814,-79.40075527785294
858735,W13,1,1,YES,500-999 sqft,Yes,No,21,2,605,618000,43.64196356068921,-79.37546245578497
848164,W13,1,1,No,500-999 sqft,Yes,No,9,5,464,707000,43.64591435121377,-79.41653322523524
643710,W10,2,2,YES,1500-1999 sqft,N,We,2,1,1806,1230000,43.670941844761714,-79.39230200413104
396071,W10,1,1,YES,500-999 sqft,N,We,2,3,564,559000,43.691315135359936,-79.38794954452405
370804,W10,2,2,No,0-499 sqft,N,We,3,13,435,567000,43.66843136087094,-79.4170382637716
300818,W10,2,2,No,1000-1499 sqft,N,We,25,2,2153,1808000,43.68274035827897,-79.37858505607942
339720,W10,1,1,No,500-999 sqft,Yes,We,21,13,807,708000,43.6732503599309,-79.38290222035288
105836,W13,0,1,No,0-499 sqft,N,We,39,13,441,372000,43.64345180381688,-79.38727259086588
552057,W10,2,2,YES,2000-2499 sqft,Yes,S,4,6,2217,1931000,43.68710622350635,-79.38622423696977
110468,W10,1,1,No,500-999 sqft,N,S,0,31,338,482000,43.6796979596683,-79.36588098272351
459846,W11,2,2,No,1000-1499 sqft,N,No,0,4,1074,1161000,43.65828832605637,-79.37282578571197
207121,W13,2,2,No,0-499 sqft,Yes,No,9,1,541,522000,43.63664609380845,-79.40749061325397
355142,W10,2,2,No,0-499 sqft,N,E,41,10,568,637000,43.67313609399377,-79.37940116273361
953615,W13,1,1,No,0-499 sqft,N,E,8,6,621,533000,43.64388852784052,-79.39234555444176
975159,W10,2,2,No,1000-1499 sqft,Yes,No,16,5,1052,1379000,43.6822570503947,-79.3735612539911
986101,W13,1,1,No,0-499 sqft,Yes,S,2,4,441,408000,43.64510388846598,-79.41605081137267
823985,W13,2,2,YES,500-999 sqft,Yes,E,3,1,604,693000,43.65068545031996,-79.40106200855641
681357,W11,1,1,YES,500-999 sqft,Yes,We,20,0,524,771000,43.661384883785914,-79.35936589944842
872888,W10,1,1,No,500-999 sqft,Yes,S,2,2,512,609000,43.658687202761456,-79.41974509793883
356179,W13,3,2,No,1000-1499 sqft,Yes,S,8,9,1433,1289000,43.64970717513672,-79.40000912090566
403120,W10,0,1,No,0-499 sqft,Yes,We,34,35,252,364000,43.66492183553956,-79.39571537655694
337657,W10,1,1,No,500-999 sqft,Yes,We,4,6,527,551000,43.67497272850737,-79.38950521052135
655561,W13,2,1,No,500-999 sqft,Yes,E,26,36,467,607000,43.638544973929335,-79.41394670993802
940762,W10,1,1,YES,500-999 sqft,Yes,We,3,7,722,790000,43.66307013239387,-79.41873862746822
615678,W10,1,1,No,500-999 sqft,N,E,21,4,457,NA,43.677606873709095,-79.38857848784379
748387,W10,1,1,No,500-999 sqft,N,S,67,2,461,636000,43.675401849360675,-79.39705390939656
268748,W10,1,1,YES,500-999 sqft,Yes,S,8,7,614,704000,43.67699705661968,-79.37309549306559
577894,W10,1,1,No,0-499 sqft,Yes,S,11,20,287,542000,43.66574657956243,-79.39463757562713
912228,W10,2,2,YES,1000-1499 sqft,N,S,11,3,1748,1703000,43.68967814200801,-79.38329695237583
496138,W11,2,2,No,500-999 sqft,Yes,S,32,7,1264,1187000,43.658366015188975,-79.35892446703245
303497,W11,2,2,YES,1500-1999 sqft,Yes,No,15,8,1562,1896000,43.66617196155378,-79.37453005999411
183991,W11,1,1,YES,500-999 sqft,N,S,6,13,674,863000,43.66111334113434,-79.37786004457254
764859,W13,1,1,No,0-499 sqft,Yes,No,15,13,453,475000,43.64914443901541,-79.35187555343965
562745,W10,1,1,YES,500-999 sqft,Yes,S,33,2,366,582000,43.654406178711966,-79.41659976742105
333824,W11,1,1,YES,500-999 sqft,Yes,E,5,36,1053,950000,43.67048817236252,-79.3745150323348
225093,W11,1,1,YES,500-999 sqft,N,S,12,0,479,652000,43.65620637630321,-79.36497775709672
994750,W10,2,2,YES,500-999 sqft,N,We,10,7,678,882000,43.67304205418817,-79.38108924420335
887996,W11,1,1,No,1000-1499 sqft,Yes,No,4,10,781,971000,43.650673768502315,-79.36995309602534
649849,W10,1,1,YES,500-999 sqft,N,E,19,3,497,662000,43.68645735174995,-79.37012049434595
491088,W10,1,1,No,NA,Yes,No,1,14,330,495000,43.67021437945205,-79.40419856383397
423267,W11,1,1,YES,500-999 sqft,Yes,S,5,24,754,978000,43.670156549804055,-79.37407718354984
532514,W10,2,3,No,1000-1499 sqft,Yes,No,1,12,1049,1298000,43.66662491531402,-79.41706697660045
129025,W11,3,2,No,NA,N,No,1,27,1040,1286000,43.66861250992624,-79.36763161933985
724004,W13,1,1,YES,0-499 sqft,N,No,3,1,485,406000,43.64665656475296,-79.3576901848892
410413,W10,1,1,YES,0-499 sqft,Yes,S,2,2,437,555000,43.69227194687296,-79.36787958768562
181312,W10,1,1,YES,500-999 sqft,Yes,E,2,5,660,850000,43.68815872664035,-79.37464675535603
847596,W11,1,1,No,500-999 sqft,Yes,S,20,5,995,892000,43.669875377611255,-79.37105624468822
448688,W10,1,1,No,0-499 sqft,N,We,3,7,314,490000,43.665433470820446,-79.39228900644943
121125,W11,NA,2,No,500-999 sqft,Yes,S,1,1,552,702000,43.65338418957292,-79.37711098534112
431576,W10,1,1,No,500-999 sqft,N,No,29,1,1020,990000,43.668922922403304,-79.41460973026285
629939,W13,1,1,YES,0-499 sqft,Yes,We,2,1,393,565000,43.63830086721129,-79.41622954855877
558802,W13,2,2,No,500-999 sqft,Yes,No,7,44,599,852000,43.644499228373256,-79.37399750074786
501372,W13,1,1,No,500-999 sqft,N,S,8,3,447,577000,43.64554092747068,-79.40425366311308
233032,W10,1,1,No,0-499 sqft,Yes,S,5,3,324,484000,43.670324158542016,-79.40494065715492
439990,W13,2,2,YES,3000-3499 sqft,Yes,S,24,5,1924,2472000,43.64866680937187,-79.3614162384082
625413,W13,2,2,No,500-999 sqft,N,S,27,21,401,592000,43.640256084952945,-79.41400904333288
601110,W11,1,1,YES,500-999 sqft,Yes,No,23,9,620,874000,43.65724148201632,-79.35703154968309
366130,W13,1,1,YES,500-999 sqft,Yes,S,11,13,453,744000,43.646916029083705,-79.38472080895444
401294,W11,2,3,No,1000-1499 sqft,Yes,No,42,15,1062,1199000,43.668775614353976,-79.38397602627144
500000,W10,0,1,No,500-999 sqft,Yes,We,1,2,460,532000,43.685345139736064,-79.3851323186594
121887,W10,1,1,No,500-999 sqft,Yes,E,9,21,662,992000,43.65752889580571,-79.39610592339044
728401,W10,1,1,No,500-999 sqft,Yes,S,3,40,411,436000,43.669148580685274,-79.39753070645773
178497,W11,2,2,No,500-999 sqft,N,E,2,5,471,706000,43.651859331705595,-79.35786113156648
481551,W11,1,1,YES,500-999 sqft,Yes,S,30,1,502,622000,43.66415606295084,-79.37285913674614
135773,W10,1,1,No,500-999 sqft,N,S,27,23,524,925000,43.68579366567355,-79.38517397815866
303949,W10,2,2,No,500-999 sqft,N,S,17,3,786,1035000,43.67868691035747,-79.37946688004685
471851,W13,1,1,No,0-499 sqft,N,We,12,15,210,340000,43.64784054055004,-79.411280861704725
532190,W10,2,2,No,500-999 sqft,Yes,No,0,2,576,549000,43.67934263919869,-79.38296536593283
386559,W10,2,2,No,1000-1499 sqft,Yes,E,36,13,1002,910000,43.67357879223969,-79.38946580445459
110611,W10,2,2,No,1000-1499 sqft,Yes,E,2,2,1276,1431000,43.682917102764335,-79.37900337432238
663418,W11,3,2,No,5500-3999 sqft,Yes,S,12,6,3610,4349000,43.665288303752796,-79.36974990608621
485882,W10,1,1,YES,500-999 sqft,N,S,27,4,445,675000,43.69029438840128,-79.38866887755528
692130,W10,2,2,No,2000-2499 sqft,N,E,12,19,1607,2093000,43.65453477500036,-79.41080523873379
749589,W10,1,1,No,0-499 sqft,Yes,E,8,1,403,443000,43.6882521290522,-79.36570776579126
949213,W11,1,1,No,500-999 sqft,Yes,No,NA,3,542,805000,43.66238382961988,-79.37020983566698
123946,W11,3,3,No,500-999 sqft,N,No,14,32,659,772000,43.667030075324526,-79.3873790978827
105040,W10,2,2,No,NA,N,E,41,29,917,820000,43.68437417688973,-79.37163874512466
587596,W10,1,1,YES,500-999 sqft,Yes,S,10,5,518,563000,43.67438316583092,-79.39411960235883
555875,W13,2,2,No,500-999 sqft,N,We,31,6,966,806000,43.6509172479925,-79.34831649970063
480907,W11,2,2,No,1000-1499 sqft,Yes,S,25,29,1520,1290000,43.66936240977774,-79.35851025396455
205056,W10,2,2,No,1000-1499 sqft,N,S,8,1,598,988000,43.67643266856124,-79.37049410578732
329730,W11,1,1,No,0-499 sqft,N,No,1,12,544,666000,43.66328516615012,-79.37145871244671
382511,W13,1,1,YES,500-999 sqft,Yes,S,6,11,825,NA,43.643236008760546,-79.37045303917589
646391,W10,1,1,YES,0-499 sqft,Yes,We,1,3,492,619000,43.65518218281419,-79.3869671804124
910340,W13,1,1,No,1000-1499 sqft,Yes,We,9,14,575,875000,43.64140936306876,-79.38886466593713
782831,W11,2,2,No,1000-1499 sqft,Yes,S,26,28,1761,1525000,43.656836570946396,-79.36566060251329
102241,W13,1,1,No,500-999 sqft,Yes,No,36,20,838,854000,43.64575037352892,-79.36587649598756
751787,W11,1,1,No,0-499 sqft,Yes,S,19,3,331,502000,43.66743325236827,-79.36462693743736
